,equity
2024-07-04,1415058.200244637
2024-07-05,1412898.854702263
2024-07-08,1391054.9411904458
2024-07-09,1408321.2869212818
2024-07-10,1402788.015923687
2024-07-11,1429663.698533712
2024-07-12,1428983.2154200014
2024-07-15,1427789.2746291675
2024-07-16,1432356.7971216915
2024-07-17,1447338.1860557627
2024-07-18,1453416.0672098156
2024-07-19,1463069.339424575
2024-07-22,1454933.0366842083
2024-07-23,1423902.0243314863
2024-07-24,1415988.204499499
2024-07-25,1421171.5845229237
2024-07-26,1430235.3058972468
2024-07-29,1423601.8097449134
2024-07-30,1422440.5380285548
2024-07-31,1459130.5738505844
2024-08-01,1447546.080862646
2024-08-02,1439092.5765722839
2024-08-05,1423388.2926999754
2024-08-06,1424017.2716772368
2024-08-07,1428329.1935674986
2024-08-08,1432283.097268162
2024-08-09,1429044.0442336306
2024-08-12,1423394.9865513332
2024-08-13,1426769.127225381
2024-08-14,1416676.2046693373
2024-08-15,1429073.9589768706
2024-08-16,1427413.245927593
2024-08-19,1440676.0556823232
2024-08-20,1428912.467352866
2024-08-21,1418127.8279495463
